1359,American Psycho,https://image.tmdb.org/t/p/w500//3ddHhfMlZHZCefHDeaP8FzSoH4Y.jpg,https://image.tmdb.org/t/p/original//alWtP7JwoanQyqXzg3PCbEFrfwS.jpg,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",2000-04-13,102,I think my mask of sanity is about to slip.,7
1423,Flying Saucer Rock 'N' Roll,https://image.tmdb.org/t/p/w500/,https://image.tmdb.org/t/p/original/,Flying Saucer Rock N Roll is the debut feature film from the father-son duo Eric and Joe Callero. The year is 1957 as a group of rockabilly and beatnik teens are visited by weed smoking Martian zombies who have come to take their earth women. Filmed with respect for classic horror films and full of laughs as the viewer is taken on an adventure like no other.,2006-03-18,85,tagline,3
1433,El espinazo del diablo,https://image.tmdb.org/t/p/w500//es3NIsfzm3rlyjzqDV2fCoJRwTX.jpg,https://image.tmdb.org/t/p/original//9qJm5XhdgFWkHZIAwm7TurLxQIy.jpg,"Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge.",2001-04-20,108,What is a ghost?,7
1448,The Wisdom of Crocodiles,https://image.tmdb.org/t/p/w500//neFQlILZLL7U6XfH5hI7nKsLHiM.jpg,https://image.tmdb.org/t/p/original//rKY8SodMU6NnTVPSrxIBhzBJDPn.jpg,A vampire in London is searching for the ideal woman to 'redeem' him.,1998-11-27,98,tagline,5
1450,Blood: The Last Vampire (Live Action),https://image.tmdb.org/t/p/w500//uzuYpbdFkNYqnBdOvhWqZxhHa5C.jpg,https://image.tmdb.org/t/p/original//ryBUkjVLKjSJOTgBfxHrdu7rxG0.jpg,"On the surface, Saya is a stunning 16-year-old, but that youthful exterior hides the tormented soul of a 400-year-old ""halfling"". Born to a human father and a vampire mother, she has for centuries been a loner obsessed with using her samurai skills to rid the world of vampires, all the while knowing that she herself can survive only on blood like those she hunts.",2009-04-02,91,"Where evil grows, she preys.",5
1483,Begotten,https://image.tmdb.org/t/p/w500//j6LJwe48xKnQVmHeL4DZUwuAd2c.jpg,https://image.tmdb.org/t/p/original//1vSPlCXoiFpk8y19D1UadakS4gn.jpg,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.",1991-06-05,72,tagline,5
1547,The Lost Boys,https://image.tmdb.org/t/p/w500//nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,https://image.tmdb.org/t/p/original//m4vNXgy0EfvOSSXMWJC6FfMSyIR.jpg,A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,1987-07-31,97,Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.,7
1551,Flatliners,https://image.tmdb.org/t/p/w500//wda3j7p7YHXKpFIlSzoTCtP7myF.jpg,https://image.tmdb.org/t/p/original//f6HK5Uk9LQwPpdcdQA5BIhcNa6f.jpg,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life.",1990-08-10,115,Some lines shouldn't be crossed,6
1560,Singapore Sling: Ο άνθρωπος που αγάπησε ένα πτώμα,https://image.tmdb.org/t/p/w500//61qTmbRikcUUnvMxcU5xv9RUUTO.jpg,https://image.tmdb.org/t/p/original//q1B2ynMiQlkRFdYe9U9g8S6GgGF.jpg,"Singapore Sling is chasing after Laura, a romantic memory from his past. One night he finds himself in a mysterious villa, watching two women bury a body. He falls into their trap and, in an atmosphere of isolation and decadence, the trio act out insane pleasure games and a ritual of blood and murder.",1990-12-06,112,Trapped in a Deadly Game of Torture and Murder!,7
1562,28 Weeks Later,https://image.tmdb.org/t/p/w500//ja8nzgtzhJq0vtX3BJcnbceIxCF.jpg,https://image.tmdb.org/t/p/original//PN7yjmQdmG0J62jsrtmrPi8ezK.jpg,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",2007-04-26,100,When days turn to weeks... the horror returns.,6
1569,Pig,https://image.tmdb.org/t/p/w500//fQLT9GIf3UKyc9ZVdKZIAms4koS.jpg,https://image.tmdb.org/t/p/original/,"A young man journeys through a desert, where he is kidnapped by a sadistic stranger clad in a pig mask. The stranger proceeds to brutally torture the young man, who then finds himself escaping into his imagination, with fantasy and reality intersecting.",1999-01-01,23,tagline,5
1576,Resident Evil,https://image.tmdb.org/t/p/w500//1UKNef590A0ZaMnxsscIcWuK1Em.jpg,https://image.tmdb.org/t/p/original//5pGWjnM62Zs0S1xRf3TDL1Xizr.jpg,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.",2002-03-15,100,A secret experiment. A deadly virus. A fatal mistake.,6
1577,Resident Evil: Apocalypse,https://image.tmdb.org/t/p/w500//yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,https://image.tmdb.org/t/p/original//Ah2QDEAbVMVTD6skNqu5BiZStoc.jpg,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.",2004-09-10,94,You're all going to die.,6
1596,Population 436,https://image.tmdb.org/t/p/w500//xEbq0QEcqw7DyPYPsP2yX9PucpC.jpg,https://image.tmdb.org/t/p/original//fXa1d8Jkzx4UXKUmk8hpMrc42cq.jpg,A census-taker is sent to investigate why a certain small town has had the same population -- 436 residents -- for the last 100 years.,2006-07-04,88,The residents of Rockwell Falls are dying for you to visit...,5
1644,The Vanishing,https://image.tmdb.org/t/p/w500//6d5Hf0iIGjkxL1ToOp3gi8co5pc.jpg,https://image.tmdb.org/t/p/original//ker1eyGYk5eIIPiveZYGHaW9aZ5.jpg,The boyfriend of an abducted woman never gives up the search as the abductor looks on.,1993-02-05,109,If someone you loved mysteriously vanished how far out of your mind would you go to find them?,6
1663,Edgar Wallace - Der Zinker,https://image.tmdb.org/t/p/w500//vktJzwdCk5bpfUfAuoL6cuey2x7.jpg,https://image.tmdb.org/t/p/original//2Zw3lrAxIflgi6FlgF5DYcU420E.jpg,Scotland Yard investigates a series of murders where the victims have died by snake venom poisoning.,1963-04-26,89,tagline,6
1678,ゴジラ,https://image.tmdb.org/t/p/w500//mK6yZshEm8FtvElOaWWBEl35HgR.jpg,https://image.tmdb.org/t/p/original//tWeQvXUaFoS0IP5anj7pdRsP6xF.jpg,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Yemani soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",1954-11-03,96,"Godzilla, a weapon of science, a great battle of wonder and terror!",7
1683,The Reaping,https://image.tmdb.org/t/p/w500//bDEYbxcaJvRC30xScThv1b7BqNw.jpg,https://image.tmdb.org/t/p/original//4eakTJuJD3sRGfv1qVWW46iPq82.jpg,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",2007-04-05,99,What Hath God Wrought?,5
1690,Hostel,https://image.tmdb.org/t/p/w500//tzrqbj6nj4ylDVjrcUcoAmFyzvE.jpg,https://image.tmdb.org/t/p/original//ofIPLZqX5epOP2iQMR6rNJMetBv.jpg,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",2006-01-06,94,Welcome to your worst nightmare.,5
1691,Hostel: Part II,https://image.tmdb.org/t/p/w500//vUlEHfqfeCy7ojUk6OFtoljHzib.jpg,https://image.tmdb.org/t/p/original//gtBjAqY6yf5nI4BTgi1BrmOVzQS.jpg,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",2007-06-08,93,Americans...they have no imagination.,5
1693,Monster Man,https://image.tmdb.org/t/p/w500//xMCJGFHu6b1jow2rrVB2IOiWMIl.jpg,https://image.tmdb.org/t/p/original//gvf8GnnW5HVXboENWr6fQTlbTec.jpg,Two guys and a female hitchhiker are terrorized by a monstrous looking man driving a giant monster truck.,2003-07-30,95,On this highway the roadkill... is human!,6
1694,Re-Animator,https://image.tmdb.org/t/p/w500//1hY6AUl92cL9GdZx031UWFiGETt.jpg,https://image.tmdb.org/t/p/original//crHveywyqIiqzkUiQiwNuNJph5.jpg,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,1985-10-18,86,Herbert West has a good head on his shoulders... and another on his desk.,7
1696,The Devil's Rejects,https://image.tmdb.org/t/p/w500//jh7DntVbhrNS4JkeEQW6QxcPWim.jpg,https://image.tmdb.org/t/p/original//o1a5hUxzdXtz1vmu240euYHNe8E.jpg,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",2005-07-22,107,Hell doesn't want them. Hell doesn't need them. Hell doesn't love them. This world rejects them.,6
1698,Anatomie,https://image.tmdb.org/t/p/w500//hZgnRhrOkmjjod5u3umbw4y08kX.jpg,https://image.tmdb.org/t/p/original//ioiLbc5gnBcegMRi5ZqKp0YG0MQ.jpg,"Medical student Paula Henning wins a place at an exclusive Heidelberg medical school. When the body of a young man she met on the train turns up on her dissection table, she begins to investigate the mysterious circumstances surrounding his death, and uncovers a gruesome conspiracy perpetrated by an Antihippocratic secret society operating within the school.",2000-02-03,103,Some study. Some are studied.,6
1699,Anatomie 2,https://image.tmdb.org/t/p/w500//cz7DudoOhTjZy0L7FPpNdbikaZ5.jpg,https://image.tmdb.org/t/p/original//6drzUmdyGKQwrRriwyCifA2Xzzh.jpg,"The doctor and soccer player in the leisure time Jo Hauser decides to move to Berlin and be an intern in a famous clinic, expecting to increase his knowledge and expertize, and help his handicap brother Willi Hauser. He joins a secret fraternity of doctors, under the leadership of Prof. Muller-LaRousse, who is researching the use of bionic muscles in human beings without any ethics or respect to the laws. The team is also volunteer to the experiences, and is under investigation of Paula Henning. When Jo gets close to a Filipino nurse, and becomes addicted in the drugs used in experience, he realizes the truth hidden in the methods used by the secret society in the development of science.",2003-11-23,101,A new experiment in terror...,5
1702,Death Machine,https://image.tmdb.org/t/p/w500//mZ0wTHZGFUD5p7Ke3XoH658UJdG.jpg,https://image.tmdb.org/t/p/original//spmyXKG2BZnEQuFPQ3R2Q539EnI.jpg,"Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent people. The genius behind this project is Jack who lives in a world of models, toys and magazines. When he is fired by Cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'Warbeast' against Cale and those who would help her.",1994-12-23,117,It feeds on your fear,5
1730,Inland Empire,https://image.tmdb.org/t/p/w500//ybpVOFkvYuBLofvnZ4C8TTjXBQi.jpg,https://image.tmdb.org/t/p/original//qyePa65qZVnuYWivTBXkHV9aI3A.jpg,An actress's perception of reality becomes increasingly distorted as she finds herself falling for her co-star in a remake of an unfinished Polish production that was supposedly cursed.,2006-09-06,180,A woman in trouble,7
1813,The Devil's Advocate,https://image.tmdb.org/t/p/w500//5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,https://image.tmdb.org/t/p/original//i9lR2jLV0dHVfVs1u6QqqbQAE9I.jpg,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",1997-10-17,144,Evil has its winning ways.,7
1836,Dans ma peau,https://image.tmdb.org/t/p/w500//v57vYRakOfsIvDaa4VcmysZgIV0.jpg,https://image.tmdb.org/t/p/original//jNAOK7qoSwsnDuNjbTgYRJlaogZ.jpg,Esther's life is panning out nicely. She will soon move in with her boyfriend Vincent and she seems set to get a permanent position at the public relations company where she freelances. All would be fine if Esther didn't accidentally discover a piercing curiosity about her own body.,2002-12-04,93,tagline,6
1842,The Legend of Boggy Creek,https://image.tmdb.org/t/p/w500//pabw9hEV93OEDtXaHGWNunX2j4W.jpg,https://image.tmdb.org/t/p/original//m48eDZkpEvyBandE3yet72ikdM3.jpg,"A documentary-style drama based on true accounts of the Fouke Monster in Arkansas, Boggy Creek focuses on the lives of back country people and their culture while chronicling sightings of the monster.",1972-08-01,87,A True Story.,5
1872,Rise: Blood Hunter,https://image.tmdb.org/t/p/w500//h4QNqFITPXjRrWGELtbifg34T1V.jpg,https://image.tmdb.org/t/p/original//wai7w9pjMK2NEY22pns8nIY0ZQC.jpg,A young reporter (Lucy Liu) wakes up and realises that she is not alive anymore. She goes on a personal vendetta for a group a cultists that are responsible for her death.,2007-04-28,97,They didn't leave her alive. They left her UNDEAD.,5
1876,The Penalty King,https://image.tmdb.org/t/p/w500/,https://image.tmdb.org/t/p/original/,"Lee, a soccer player who descends into depression when he goes blind, is encouraged to take up the game again by a maverick American and the inspiration of Leeds Utd legend, Billy Bremner.",2006-11-07,90,tagline,6
1923,Twin Peaks: Fire Walk with Me,https://image.tmdb.org/t/p/w500//mxsGXqetGnirf99qapYd5MMY1VL.jpg,https://image.tmdb.org/t/p/original//g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",1992-06-03,135,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.,7
1933,The Others,https://image.tmdb.org/t/p/w500//p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,https://image.tmdb.org/t/p/original//aVhASiZg3ocw1A04C88WXZRMS5E.jpg,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",2001-08-02,101,"Sooner or later she'll see them, then everything will be different.",7
1946,eXistenZ,https://image.tmdb.org/t/p/w500//kETKF0JhdTPn1knci8CAdYL0d79.jpg,https://image.tmdb.org/t/p/original//247OkG4qeUpy3WiKjilQyqNBwnY.jpg,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,1999-04-14,97,Play it. Live it. Kill for it.,6
1961,My Name Is Bruce,https://image.tmdb.org/t/p/w500//et2f1JBW533ZzYiCEA2T7nwzcs1.jpg,https://image.tmdb.org/t/p/original//snPM5sBGoZSm8g81yyqxsXmyzP6.jpg,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,2007-10-01,86,Fearless! Unstoppable! Ready For His Close-Up!,6
1970,The Grudge,https://image.tmdb.org/t/p/w500//5AGB8FVELnhMMw3nO372sw1xp58.jpg,https://image.tmdb.org/t/p/original//jH0m3IgHaTZ6qq7zoLA30CzogSM.jpg,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",2004-10-22,92,It never forgives. It never forgets.,5
1975,The Grudge 2,https://image.tmdb.org/t/p/w500//gzr7ywaU9mUfASN57FYsKRFb4l0.jpg,https://image.tmdb.org/t/p/original//3HTK3FtjK5GXIvPswaIMBMHeL3E.jpg,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.",2006-10-13,102,"What Was Once Trapped, Will Now Be Unleashed",5
1977,The Grudge 3,https://image.tmdb.org/t/p/w500//uEOWWRr8BbgPM0BiJiSTwHGaRx4.jpg,https://image.tmdb.org/t/p/original//23LfsCO7z7d3MPVbS0qUk2y1iJ6.jpg,"Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.",2009-05-12,90,You can't escape the curse.,5
1992,Planet Terror,https://image.tmdb.org/t/p/w500//30ANoUgvqQZ9tgCnM6OyJZUveaf.jpg,https://image.tmdb.org/t/p/original//eJAhvhlT9ziI3VhuJm8HQc1PcVJ.jpg,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.",2007-04-06,105,Humanity's last hope… rests on a high power machine gun!,6
2046,The Gift,https://image.tmdb.org/t/p/w500//nQdBE1P0r4ZrgGqy5EX8sL2kXG6.jpg,https://image.tmdb.org/t/p/original//6S0EVfpqmjZEzxaxCdOeMlT2qS9.jpg,"When a local woman disappears and the police can't seem to find any leads, her father turns to a poor young woman with psychic powers. Slowly she starts having visions of the woman chained and in a pond. Her visions lead to the body and the arrest of an abusive husband, but did he really do it?",2000-03-16,111,The only witness to the crime was not even there.,6
2082,Halloween (2007),https://image.tmdb.org/t/p/w500//kX0tl6NyfLw1N2vegNEVO0SNZAg.jpg,https://image.tmdb.org/t/p/original//dFD71riOFuII5yn7DHOKy37aYTW.jpg,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007-08-31,109,Evil has a destiny.,6
2093,Amsterdamned,https://image.tmdb.org/t/p/w500//uNPQUEd13n9fIDliOYfOyxfyY4Y.jpg,https://image.tmdb.org/t/p/original//xxZUVxyagbGwqAdHEzCTBGJry1R.jpg,"A mysterious diver hiding in Amsterdam's canal system embarks on a rampage of gruesome murders, terrifying city officials and leaving few clues for the city's best detective, who doesn't suspect that both his new girlfriend and twelve-year-old daughter may be closer than he is to finding the killer.",1988-02-11,105,The danger lies just below the surface,6
2097,大巨獣ガッパ,https://image.tmdb.org/t/p/w500//pS2NY8VZlkKGyCE5hwZpTbu8exu.jpg,https://image.tmdb.org/t/p/original//5hfhptJVd8c6HNlV4eBLCV28TRR.jpg,"An expedition in the South Pacific lands on a tropical island where the natives worship the mysterious deity Gappa. An earthquake opens up an underground cavern and a baby reptile is discovered inside. The natives warn the foreigners to leave the hatching alone, but they don't listen and take it back to a zoo in Japan. Soon after, moma and papa Gappa start smashing Tokyo looking for their kidnapped child.",1967-04-22,84,tagline,5
2104,Requiem,https://image.tmdb.org/t/p/w500//hf1gIOsdIZn5AqmozMFqtAjXMQB.jpg,https://image.tmdb.org/t/p/original/,"Four hardened crooks break out of prison. Hunted down, with nowhere to run, they seek refuge in the only place the police cannot follow, a Cistercian monastery. Cut off from the outside world, a nightmare stand off develops between the fugitives, ready to kill in defence of their dearly purchased freedom, and the monks they' re holding hostage. But in this potentially lethal confrontation, nothing is quite as it seems. The game' s been rigged from the start. Requiem' s a violent and fast paced French film that really delivers.",2001-12-28,98,tagline,4
2138,Berlin Snuff,https://image.tmdb.org/t/p/w500//uq1Fo6HvGiHOL8C3ZjOzKljSZxO.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1995-01-01,33,tagline,5
2151,Man with the Screaming Brain,https://image.tmdb.org/t/p/w500//nIwNki3UiRKGUzk7BrEFfNJ4as9.jpg,https://image.tmdb.org/t/p/original/,The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,2005-04-03,90,He's losing their minds,5
2154,The Dark Side of The Moon,https://image.tmdb.org/t/p/w500//1QacnwQQHEERUjRuoKE2VTlxK3v.jpg,https://image.tmdb.org/t/p/original//7unts3WuAyJCJpbdZFe6PQXiO7n.jpg,"It is the year 2022. A mysterious systems failure causes the crew of a spaceship to be stranded on the dark side of the moon, while rapidly running out of fuel and oxygen. They are surprised to discover a NASA space shuttle floating in space, and board it in the hope of salvaging some supplies. One by one, the crew is possessed and killed, and it is up to Paxton Warner to find the links between the dark side of the moon, the Bermuda Triangle, and the Devil himself.",1990-05-30,96,Beyond Rescue ... Beyond Reason ... Beyond Salvation,4
2182,Attack of the Killer Tomatoes!,https://image.tmdb.org/t/p/w500//cpQFOXpi5OlUnX6g3hLIoe6L7MC.jpg,https://image.tmdb.org/t/p/original//n8jSLMc8zT2p1rELAUyRCc3VN7B.jpg,"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity.",1978-10-01,87,Aaargh!...,4
2186,Within the Woods,https://image.tmdb.org/t/p/w500//7GbiPMIn0VT00n8MpF9ZpBBVBDs.jpg,https://image.tmdb.org/t/p/original/,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,1978-11-23,32,tagline,6
2199,My Mom's a Werewolf,https://image.tmdb.org/t/p/w500//7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,https://image.tmdb.org/t/p/original/,"The frustrated housewife Leslie visits an animal shop to purchase a flea-collar. Unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. Through a bite in her toe he starts her slow transformation in a werewolf. Home again, she desperately tries to hide the often disgusting process from her family, but her daughter Jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human.",1989-11-11,90,tagline,4
2212,Nightwatch,https://image.tmdb.org/t/p/w500//2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,https://image.tmdb.org/t/p/original//wHG6nBPOvJzK4UeqW9thKdoDRYf.jpg,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.",1997-01-31,102,tagline,6
2291,Jacob's Ladder,https://image.tmdb.org/t/p/w500//4GY4FsM0ZOtbSTeMpY0g4WkEuBW.jpg,https://image.tmdb.org/t/p/original//6Kxz3A1jMbSDEKb09B1Xd6ZUZJJ.jpg,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.",1990-11-02,113,The most frightening thing about Jacob Singer's nightmare is that he isn't dreaming.,7
2386,Le collectionneur de cerveaux,https://image.tmdb.org/t/p/w500//ul1JzdS4rYnjXwyW1SRwtBnG5Dd.jpg,https://image.tmdb.org/t/p/original//4gYlbYK58rqOEQf3VRhQPUZeZGW.jpg,A young pianist is shocked when she witnesses a strange chess tournament with a robot. Could there be a gruesome secret behind this exhibition?,1976-10-23,93,tagline,6
2637,The Mothman Prophecies,https://image.tmdb.org/t/p/w500//z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,https://image.tmdb.org/t/p/original//6FSoZZTwYYrhs5lWdLhj9FCPtT9.jpg,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,2002-01-25,119,What do you see?,6
2654,In the Mouth of Madness,https://image.tmdb.org/t/p/w500//tvGoySYpR0ZBXeqsS7nT9peFsrn.jpg,https://image.tmdb.org/t/p/original//iuRHfeN28bRuXk2Q87RlnruYg8K.jpg,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,1995-02-03,95,Lived Any Good Books Lately?,7
2655,What Lies Beneath,https://image.tmdb.org/t/p/w500//2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,https://image.tmdb.org/t/p/original//qvMbGkEv9mVTPZpVPkrhpXrpv9E.jpg,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",2000-07-21,130,He was the perfect husband until his one mistake followed them home.,6
2662,House of 1000 Corpses,https://image.tmdb.org/t/p/w500//zEAVm1zpjkk4XFL2i5EZehkEgkH.jpg,https://image.tmdb.org/t/p/original//j5gi60OUwOeHHfDssa855c5LSJ6.jpg,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,2003-04-11,89,You'll never get out alive.,6
2667,The Blair Witch Project,https://image.tmdb.org/t/p/w500//9050VGrYjYrEjpOvDZVAngLbg1f.jpg,https://image.tmdb.org/t/p/original//4enK0hfkyqljQvFqACcx74c007e.jpg,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",1999-07-14,81,Everything you've heard is true.,6
